BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASE-MENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"80 LASALLE ST, 20G",,10027,,,,,,1956,2,D4,"760,000",1/19/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"80 LASALLE STREET, 17B",,10027,,,,,,1956,2,D4,0,1/18/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"80 LASALLE STREET, 6-G",,10027,,,,,,1956,2,D4,"740,000",1/17/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"80 LASALLE STREET, 16-B",,10027,,,,,,1956,2,D4,"545,000",1/7/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"90 LASALLE STREET, 16G",,10027,,,,,,1956,2,D4,"760,000",12/27/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"100 LASALLE STREET, 10A",,10027,,,,,,1956,2,D4,"749,999",12/19/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"90 LASALLE STREET, 2-G",,10027,,,,,,1956,2,D4,"725,000",12/12/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"80 LASALLE STREET, 2E",,10027,,,,,,1956,2,D4,"280,000",10/31/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"80 LASALLE STREET, 11G",,10027,,,,,,1956,2,D4,"835,000",9/12/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"70 LA SALLE STREET, 6D",,10027,,,,,,1956,2,D4,"752,000",9/7/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1978,1,,D4,"549 WEST 123 STREET, 20D",,10027,,,,,,1956,2,D4,"755,000",9/4/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1990,1,,D4,"440 RIVERSIDE DRIVE, 81",,10027,,,,,,1910,2,D4,"2,225,000",8/28/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1990,1,,D4,"440 RIVERSIDE DRIVE, 44",,10027,,,,,,1910,2,D4,"525,000",7/11/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1990,1,,D4,"440 RIVERSIDE DRIVE, 83",,10027,,,,,,1910,2,D4,"1,750,000",3/28/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1990,1,,D4,"440 RIVERSIDE DRIVE, 33",,10027,,,,,,1910,2,D4,"1,100,000",1/22/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1990,1,,D4,"440 RIVERSIDE DRIVE, 75",,10027,,,,,,1910,2,D4,"637,500",12/10/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1990,1,,D4,"440 RIVERSIDE DRIVE, 85",,10027,,,,,,1910,2,D4,"610,000",11/28/18
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1993,23,,D4,"3117 BROADWAY, 42",,10027,,,,,,1940,2,D4,"725,000",7/2/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1993,23,,D4,"3117 BROADWAY, 60",,10027,,,,,,1940,2,D4,"709,000",7/2/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1993,23,,D4,"3117 BROADWAY, 56",,10027,,,,,,1940,2,D4,"349,000",5/7/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1993,23,,D4,"3117 BROADWAY, 4",,10027,,,,,,1940,2,D4,"745,000",2/19/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1993,57,,D4,"140 CLAREMONT AVENUE, 4H",,10027,,,,,,1905,2,D4,"500,000",8/16/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1994,43,,D4,"175 CLAREMONT AVENUE, 4",,10027,,,,,,1926,2,D4,"450,000",4/19/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1994,43,,D4,"175 CLAREMONT AVENUE, 52",,10027,,,,,,1926,2,D4,"717,500",1/31/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1994,43,,D4,"175 CLAREMONT AVENUE, 24",,10027,,,,,,1926,2,D4,"400,000",1/24/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1995,5,,D4,"69 TIEMANN PLACE, 51",,10027,,,,,,1926,2,D4,"760,000",3/19/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1995,77,,D4,"552 RIVERSIDE DRIVE, 4J",,10027,,,,,,1910,2,D4,"550,000",6/27/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1995,77,,D4,"552 RIVERSIDE DRIVE, 5F",,10027,,,,,,1910,2,D4,"392,000",6/19/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1995,77,,D4,"552 RIVERSIDE DRIVE, 3C",,10027,,,,,,1910,2,D4,"457,000",4/9/19
1,MORNINGSIDE HEIGHTS,10 COOPS - ELEVATOR APARTMENTS,2,1995,77,,D4,"552 RIVERSIDE DRIVE, 1D",,10027,,,,,,1910,2,D4,0,3/1/19
1,MORNINGSIDE HEIGHTS,17 CONDO COOPS,2,1995,1002,,R9,"31 TIEMANN PLACE, 7",,10027,,,,,,1926,2,R9,"729,000",6/5/19
1,MORNINGSIDE HEIGHTS,33 EDUCATIONAL FACILITIES,4,1991,31,,W7,97-101 CLAREMONT AVENUE,,10027,44,1,45,"14,350","78,397",1931,4,W7,"46,500,000",10/15/18
1,MURRAY HILL,01 ONE FAMILY DWELLINGS,1,885,65,,A4,155 LEXINGTON AVENUE,,10016,1,0,1,"1,500","4,125",1910,1,A4,"4,400,000",1/23/19
1,MURRAY HILL,01 ONE FAMILY DWELLINGS,1,893,57,,A7,152 EAST 38TH STREET,,10016,1,0,1,"2,882","3,300",1901,1,A7,0,10/22/18
1,MURRAY HILL,01 ONE FAMILY DWELLINGS,1,893,58,,A4,150 EAST 38TH STREET,,10016,1,0,1,"1,975","3,680",1901,1,A4,"3,468,750",3/18/19
1,MURRAY HILL,02 TWO FAMILY DWELLINGS,1,885,59,,S2,138 EAST 30TH STREET,,10016,2,1,3,"1,234","3,250",1899,1,S2,"6,500,000",10/30/18
1,MURRAY HILL,02 TWO FAMILY DWELLINGS,1,893,62,,B1,142 EAST 38TH STREET,,10016,2,0,2,"1,975","4,000",1901,1,B9,0,4/5/19
1,MURRAY HILL,02 TWO FAMILY DWELLINGS,1,911,52,,S2,222 EAST 31ST STREET,,10016,2,1,3,"1,901","4,774",1901,1,S2,"5,400,000",12/20/18
1,MURRAY HILL,02 TWO FAMILY DWELLINGS,1,913,19,,B1,237 EAST 32ND STREET,,10016,2,0,2,"1,761","3,456",1899,1,B9,"4,687,500",6/26/19
1,MURRAY HILL,03 THREE FAMILY DWELLINGS,1,912,5,,C0,205 EAST 31ST STREET,,10016,3,0,3,"1,150","2,900",1901,1,C0,"3,700,000",12/18/18
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2B,885,58,,C1,140 EAST 30TH STREET,,10016,7,0,7,"1,234","2,536",1900,2,C1,0,10/30/18
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2,886,37,,C5,145 EAST 30TH STREET,,10016,18,0,18,"2,634","9,700",1910,2,C5,0,4/2/19
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2B,892,27,,C5,141 EAST 36TH STREET,,10016,8,0,8,"1,975","5,580",1910,2,C5,10,5/10/19
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2A,892,28,,C3,143 EAST 36TH STREET,,10016,4,0,4,"1,679","3,996",1910,2,C3,"4,000,000",1/31/19
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2,895,74,,C7,344 LEXINGTON AVENUE,,10016,15,2,17,"1,679","6,171",1920,2,C7,"3,877,007",10/19/18
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2B,909,34,,C7,519 SECOND AVENUE,,10016,8,1,9,"1,870","8,588",1910,2,C7,"8,000,000",5/2/19
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2A,910,55,,C5,212 EAST 30TH STREET,,10016,5,0,5,"1,852","3,759",1910,2,C5,0,7/2/19
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2,915,2,,C7,511 3 AVENUE,,10016,24,2,26,"4,933","14,610",1900,2,C7,0,11/29/18
1,MURRAY HILL,07 RENTALS - WALKUP APARTMENTS,2B,915,8,,C4,213 EAST 34TH STREET,,10016,6,1,7,"1,852","3,402",1900,2,C4,0,5/13/19
1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS,2,860,15,,D7,118 MADISON AVENUE,,10016,12,1,13,"2,351","32,917",1920,2,D7,"38,000,000",2/7/19
1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS,2,885,63,,D5,157 LEXINGTON AVENUE,,10016,12,1,13,"1,957","10,300",1920,2,D5,"11,500,000",4/10/19
1,MURRAY HILL,08 RENTALS - ELEVATOR APARTMENTS,2,919,5,,D6,"591 3RD AVENUE, 6B",,10016,74,1,75,"6,000","96,166",2016,2,D6,0,6/25/19
1,MURRAY HILL,09 COOPS - WALKUP APARTMENTS,2C,867,50,,C6,"26 EAST 38TH STREET, 1R",,10016,,,,,,1925,2,C6,"770,000",8/22/19
1,MURRAY HILL,09 COOPS - WALKUP APARTMENTS,2,915,44,,C6,"234 EAST 35TH STREET, 8F",,10016,,,,,,1920,2,C6,"425,000",9/21/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,858,32,,D0,"41 EAST 28TH STREET, 6C",,10016,,,,,,1910,2,D0,"925,000",5/8/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,858,32,,D0,"41 EAST 28TH STREET, 7B",,10016,,,,,,1910,2,D0,"1,085,000",5/3/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2C,859,58,,D0,"34 EAST 30TH STREET, 6",,10016,,,,,,1921,2,D0,"2,500,000",11/28/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,860,27,,D4,"35 EAST 30TH STREET, 8A",,10016,,,,,,1906,2,D4,"2,699,888",6/24/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,860,27,,D4,"35 EAST 30TH STREET, 9C",,10016,,,,,,1906,2,D4,"515,000",3/8/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVE, 9H",,10016,,,,,,1912,2,D4,"625,000",7/2/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 7B",,10016,,,,,,1912,2,D4,"470,000",6/5/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 3J",,10016,,,,,,1912,2,D4,"404,000",12/5/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 2B",,10016,,,,,,1912,2,D4,"400,000",11/13/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 10F",,10016,,,,,,1912,2,D4,"445,000",11/1/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 9K",,10016,,,,,,1912,2,D4,"605,000",9/28/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 8C",,10016,,,,,,1912,2,D4,"1,140,000",9/25/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 7DE",,10016,,,,,,1912,2,D4,"1,240,000",9/21/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 3A",,10016,,,,,,1912,2,D4,"615,000",9/20/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVENUE, 4G",,10016,,,,,,1912,2,D4,"560,000",9/18/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,862,24,,D4,"159 MADISON AVE, 9D",,10016,,,,,,1912,2,D4,"599,000",9/13/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,35,,D4,"10 PARK AVENUE, 17A",,10016,,,,,,1932,2,D4,"700,000",7/10/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,35,,D4,"10 PARK AVENUE, 18D",,10016,,,,,,1932,2,D4,"775,000",3/28/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,35,,D4,"10 PARK AVENUE, 19C",,10016,,,,,,1932,2,D4,"499,900",1/9/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,35,,D4,"10 PARK AVENUE, 8JGH",,10016,,,,,,1932,2,D4,"1,650,000",12/27/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,35,,D4,"10 PARK AVENUE, 7J",,10016,,,,,,1932,2,D4,"680,000",10/29/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,41,,D4,"16 PARK AVENUE, 6C",,10016,,,,,,1924,2,D4,"550,000",5/2/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,864,41,,D4,"16 PARK AVENUE, 10D",,10016,,,,,,1924,2,D4,"655,000",2/26/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,865,7,,D4,"7 EAST 35TH STREET, 8A",,10016,,,,,,1979,2,D4,"675,000",1/29/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,865,7,,D4,"7 EAST 35TH STREET, 1C",,10016,,,,,,1979,2,D4,"540,000",10/29/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,865,7,,D4,"7 EAST 35TH STREET, 6G",,10016,,,,,,1979,2,D4,0,9/20/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,865,7,,D4,"7 EAST 35TH STREET, 10B",,10016,,,,,,1979,2,D4,0,9/20/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 4-0",,10016,,,,,,1941,2,D4,"220,000",8/23/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 4D",,10016,,,,,,1941,2,D4,"420,000",6/20/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 10G",,10016,,,,,,1941,2,D4,"462,500",6/19/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 5B",,10016,,,,,,1941,2,D4,"1,290,000",5/2/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 15B",,10016,,,,,,1941,2,D4,"1,462,500",3/8/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 2G",,10016,,,,,,1941,2,D4,"488,000",10/12/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 5K",,10016,,,,,,1941,2,D4,"520,000",10/1/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,866,64,,D4,"220 MADISON AVENUE, 9G",,10016,,,,,,1941,2,D4,"360,000",9/5/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,33,,D4,"50 PARK AVENUE, 8C",,10016,,,,,,1940,2,D4,"675,000",6/21/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,33,,D4,"50 PARK AVENUE, 17E",,10016,,,,,,1940,2,D4,"610,000",10/12/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 9G",,10016,,,,,,1916,2,D4,0,8/6/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 12B",,10016,,,,,,1916,2,D4,"580,000",7/24/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 10B",,10016,,,,,,1916,2,D4,"500,000",4/29/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 11K",,10016,,,,,,1916,2,D4,"557,500",2/1/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, PH-J",,10016,,,,,,1916,2,D4,0,1/17/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 8J",,10016,,,,,,1916,2,D4,"545,000",12/19/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, PHF",,10016,,,,,,1916,2,D4,"535,000",12/19/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 11G",,10016,,,,,,1916,2,D4,"544,000",10/3/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,867,57,,D4,"244 MADISON AVENUE, 3A",,10016,,,,,,1916,2,D4,"730,000",10/2/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,884,1,,D4,"407 PARK AVENUE SOUTH, 18B",,10016,,,,,,1984,2,D4,"735,000",8/14/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,884,1,,D4,"407 PARK AVENUE SOUTH, 15C",,10016,,,,,,1984,2,D4,"445,000",7/25/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,884,1,,D4,"407 PARK AVENUE SOUTH, #11B",,10016,,,,,,1984,2,D4,"768,000",7/15/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,884,1,,D4,"407 PARK AVENUE SOUTH, 9A",,10016,,,,,,1984,2,D4,"1,450,000",5/28/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,884,27,,D4,"137 EAST 28TH STREET, 3D",,10016,,,,,,1927,2,D4,"625,000",1/30/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,885,1,,D4,"425 PARK AVENUE SOUTH, 20AB",,10016,,,,,,1927,2,D4,"2,025,000",5/8/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,885,1,,D4,"425 PARK AVENUE SOUTH, 3A",,10016,,,,,,1927,2,D4,"750,000",2/5/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,885,1,,D4,"425 PARK AVENUE SOUTH, 18B",,10016,,,,,,1927,2,D4,"1,257,000",11/20/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,885,37,,D4,"145 EAST 29 STREET, 3D",,10016,,,,,,1965,2,D4,"311,000",12/28/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,886,31,,D4,"133 EAST 30TH STREET, 4D",,10016,,,,,,1900,2,D4,"515,000",2/20/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,886,34,,D4,"139 E 30 ST, 6B",,10016,,,,,,1910,2,D4,"785,000",7/23/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,886,34,,D4,"139 EAST 30 STREET, 5A",,10016,,,,,,1910,2,D4,"760,000",3/7/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,888,37,,D4,"165 EAST 32ND STREET, 8E",,10016,,,,,,1964,2,D4,0,6/27/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,888,37,,D4,"165 EAST 32ND STREET, 6H",,10016,,,,,,1964,2,D4,"780,000",3/4/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,888,37,,D4,"165 EAST 32ND STREET, 12E",,10016,,,,,,1964,2,D4,"1,150,000",3/4/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,888,37,,D4,"165 EAST 32ND STREET, 3-C",,10016,,,,,,1964,2,D4,"470,000",12/14/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, PHF",,10016,,,,,,1957,2,D4,"500,000",8/6/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, 7B",,10016,,,,,,1957,2,D4,"731,000",7/30/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, PH-O",,10016,,,,,,1957,2,D4,"445,000",7/18/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, 3D",,10016,,,,,,1957,2,D4,"465,000",7/1/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, 2L",,10016,,,,,,1957,2,D4,"628,000",5/22/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, 7N",,10016,,,,,,1957,2,D4,"415,000",10/23/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,889,15,,D4,"139 EAST 33RD STREET, PHD",,10016,,,,,,1957,2,D4,"525,000",9/6/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 45",,10016,,,,,,1953,2,D4,"390,000",8/21/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 23",,10016,,,,,,1953,2,D4,"525,000",4/16/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVE, 12E",,10016,,,,,,1953,2,D4,"385,000",2/27/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 43",,10016,,,,,,1953,2,D4,"525,000",1/29/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 83",,10016,,,,,,1953,2,D4,"587,500",1/9/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 19B",,10016,,,,,,1953,2,D4,"675,000",11/30/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 4C",,10016,,,,,,1953,2,D4,"417,250",10/10/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 5B",,10016,,,,,,1953,2,D4,"390,000",10/9/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,1,,D4,"7 PARK AVENUE, 4J",,10016,,,,,,1953,2,D4,"400,000",10/4/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 12-H",,10016,,,,,,1969,2,D4,0,7/30/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 11B",,10016,,,,,,1969,2,D4,"895,000",7/22/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 13F",,10016,,,,,,1969,2,D4,0,12/13/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 8H",,10016,,,,,,1969,2,D4,"1,560,000",10/29/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 15J",,10016,,,,,,1969,2,D4,0,10/26/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 11F",,10016,,,,,,1969,2,D4,"885,000",10/23/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 5C",,10016,,,,,,1969,2,D4,0,9/28/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,20,,D4,"132 EAST 35TH STREET, 7J",,10016,,,,,,1969,2,D4,"975,000",9/7/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 8A",,10016,,,,,,1957,2,D4,"365,000",7/31/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 14D",,10016,,,,,,1957,2,D4,"490,000",4/12/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 2C",,10016,,,,,,1957,2,D4,"400,000",4/8/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 2F",,10016,,,,,,1957,2,D4,"399,000",4/2/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 5G",,10016,,,,,,1957,2,D4,"515,000",2/13/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 6B",,10016,,,,,,1957,2,D4,"450,000",2/5/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 14G",,10016,,,,,,1957,2,D4,"660,000",1/16/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,890,49,,D4,"166 EAST 35TH STREET, 14H",,10016,,,,,,1957,2,D4,"457,000",10/23/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,891,1,,D4,"23 PARK AVENUE, 2B",,10016,,,,,,1890,2,D4,"3,000,000",11/7/18
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,891,3,,D4,"35 PARK AVENUE, 6AB",,10016,,,,,,1955,2,D4,"1,250,000",7/16/19
1,MURRAY HILL,10 COOPS - ELEVATOR APARTMENTS,2,891,3,,D4,"35 PARK AVENUE, 14A",,10016,,,,,,1955,2,D4,0,6/11/19
